Site,Designation,HT_CONT,Blk,analysisResultFolder,username,design,respvars,environment,environmentLevels,genotype,block,rep,row,column,descriptiveStat,varianceComponents,boxplotRawData,histogramRawData,heatmapResiduals,heatmapRow,heatmapColumn,diagnosticPlot,genotypeFixed,performPairwise,pairwiseAlpha,genotypeLevels,controlLevels,compareControl,performAllPairwise,genotypeRandom,excludeControls,genoPhenoCorrelation
Env1,IR 97454-46-2-2-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-45-2-3-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97646-132-3-1-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92978-5-1-2-1-3-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 94304-84-2-3-3-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97481-122-2-2-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92978-186-3-2-1-3-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97446-105-1-2-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-42-1-6-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-39-3-1-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-78-1-2-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97638-31-1-5-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92978-5-1-2-1-3-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97465-132-2-4-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-147-2-1-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97481-125-2-1-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-30-2-4-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97626-57-1-1-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97636-90-2-4-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92978-91-1-1-3-1-B,106,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-139-2-2-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-100-3-2-B,106,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97465-85-3-2-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97480-24-2-1-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97637-150-1-3-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97604-40-3-2-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97636-111-4-3-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-127-1-2-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-115-1-3-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97631-120-2-5-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97631-38-1-1-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 94056-16-3-5-1-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-90-1-1-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97626-122-1-1-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97604-40-3-1-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97453-51-2-3-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97444-126-1-4-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 94045-18-3-2-2-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-44-1-1-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97632-145-3-2-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 94306-25-3-1-1-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97626-122-1-2-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-115-3-2-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97631-38-1-3-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97453-138-3-3-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97453-51-1-2-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-140-3-1-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-127-2-3-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-78-1-4-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-111-1-3-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-73-3-1-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92978-11-3-2-2-2-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-30-3-1-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97453-51-2-4-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97626-136-3-2-B,107,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97465-54-2-2-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-116-1-2-B,107,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97638-48-2-1-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97444-93-1-1-B,108,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97632-145-3-2-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92969-104-2-3-3-3-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92958-10-1-2-2-2-B,108,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 92958-10-1-2-2-1-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-90-1-3-B,108,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97453-138-2-1-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-113-3-1-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97641-58-1-1-B,108,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97632-66-2-3-B,108,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-61-2-1-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97454-112-1-2-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 94041-9-3-3-5-B,108,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 96248-16-2-3-3-B,108,1,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
Env1,IR 97644-93-2-5-B,108,2,BIOFORT-IRRIHQ-OYT-2014-DS-1_HT_CONT_35,l.gallardo,0,HT_CONT,Site,NULL,Designation,Blk,NULL,NULL,NULL,TRUE,TRUE,TRUE,FALSE,FALSE,NULL,NULL,TRUE,TRUE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE
